tweet_id,retweet_count,favorite_count,favorite_retweet_ration
769940425801170949,9717,31858,3.278583925079757
769695466921623552,1698,6513,3.835689045936396
769212283578875904,1754,5483,3.1259977194982898
768970937022709760,6609,14583,2.206536541080345
768855141948723200,901,4261,4.729189789123197
768609597686943744,1224,4185,3.4191176470588234
768596291618299904,1298,5113,3.9391371340523884
768473857036525572,3480,13824,3.972413793103448
768193404517830656,3595,11028,3.06759388038943
767884188863397888,1405,4813,3.425622775800712
767754930266464257,5472,16238,2.967470760233918
767500508068192258,2377,7604,3.198990323937737
767191397493538821,3820,12471,3.2646596858638746
767122157629476866,2903,10312,3.5521873923527387
766793450729734144,1371,5145,3.7527352297593
766714921925144576,383,2643,6.900783289817232
766693177336135680,811,4071,5.019728729963009
766423258543644672,1612,6082,3.772952853598015
766313316352462849,1913,6886,3.59958180867747
766069199026450432,866,4292,4.956120092378753
766008592277377025,503,3797,7.548707753479126
765719909049503744,2178,7333,3.366850321395776
765669560888528897,1243,5261,4.232502011263073
765395769549590528,3421,26922,7.869628763519438
765371061932261376,2194,7162,3.2643573381950777
765222098633691136,3439,11788,3.427740622273917
764857477905154048,1797,6537,3.637729549248748
764259802650378240,1524,6093,3.998031496062992
763956972077010945,56,767,13.696428571428571
763837565564780549,4212,12763,3.0301519468186133
763183847194451968,1490,5446,3.65503355704698
763103485927849985,2319,7449,3.2121604139715396
762699858130116608,3665,12294,3.3544338335607096
762471784394268675,6511,11349,1.7430502227000462
762464539388485633,4231,10435,2.4663200189080596
762316489655476224,1137,4861,4.27528583992964
762035686371364864,15741,32302,2.0520932596404293
761976711479193600,2034,5477,2.692723697148476
761745352076779520,874,4316,4.938215102974828
761672994376806400,29468,50105,1.7003189900909461
761599872357261312,1200,4174,3.4783333333333335
761334018830917632,1470,5249,3.5707482993197277
761292947749015552,1097,4538,4.1367365542388335
761227390836215808,1587,5372,3.385003150598614
761004547850530816,3516,11466,3.2610921501706485
760893934457552897,989,3856,3.898887765419616
760656994973933572,1932,6665,3.449792960662526
760641137271070720,1316,5031,3.822948328267477
760539183865880579,3671,7655,2.0852628711522745
760521673607086080,1404,4267,3.0391737891737893
760290219849637889,11653,27131,2.3282416545095685
760252756032651264,879,3983,4.531285551763368
760190180481531904,1826,5753,3.1506024096385543
759943073749200896,2101,6014,2.8624464540694907
759923798737051648,5720,14835,2.5935314685314683
759846353224826880,2003,6802,3.3959061407888167
759793422261743616,1939,6030,3.109850438370294
759557299618865152,1200,4756,3.9633333333333334
759447681597108224,2477,8578,3.463060153411385
759446261539934208,494,1696,3.4331983805668016
759197388317847553,1970,6138,3.115736040609137
759099523532779520,4218,14682,3.480796586059744
759047813560868866,2050,6566,3.202926829268293
758854675097526272,907,3594,3.962513781697905
758828659922702336,3876,11337,2.924922600619195
758740312047005698,1626,5791,3.56150061500615
758474966123810816,1014,3848,3.7948717948717947
758467244762497024,2241,4841,2.1601963409192324
758405701903519748,1932,5257,2.721014492753623
758355060040593408,1092,3434,3.1446886446886446
758099635764359168,10115,19295,1.9075630252100841
758041019896193024,380,2730,7.184210526315789
757741869644341248,3286,6948,2.11442483262325
757725642876129280,1225,4588,3.7453061224489796
757611664640446465,1116,4607,4.128136200716846
757596066325864448,1071,4377,4.086834733893557
757400162377592832,6932,15304,2.207732256203116
757393109802180609,1755,5879,3.34985754985755
757354760399941633,1436,4566,3.17966573816156
756998049151549440,2002,6358,3.1758241758241756
756939218950160384,2031,6720,3.308714918759232
756651752796094464,1320,5117,3.8765151515151515
756526248105566208,3624,10524,2.903973509933775
756303284449767430,1106,3981,3.5994575045207955
756288534030475264,17636,43200,2.4495350419596282
756275833623502848,1550,6486,4.184516129032258
755955933503782912,2911,7405,2.5437993816557882
755206590534418437,5410,16610,3.0702402957486137
755110668769038337,11216,21417,1.9095042796005706
754856583969079297,2551,6969,2.73186985495884
754747087846248448,527,2611,4.954459203036053
754482103782404096,1974,5357,2.7137791286727455
754449512966619136,736,3790,5.149456521739131
754120377874386944,2378,7948,3.3423044575273337
753655901052166144,2188,5887,2.6905850091407677
753420520834629632,3605,7985,2.2149791955617197
753398408988139520,1924,5812,3.0207900207900207
753375668877008896,2348,7721,3.2883304940374787
753294487569522689,1053,3408,3.2364672364672367
753039830821511168,21093,37468,1.7763238989238135
753026973505581056,978,3952,4.040899795501023
752932432744185856,6912,12765,1.8467881944444444
752917284578922496,1597,6983,4.372573575453976
752682090207055872,1607,6055,3.7678904791537025
752660715232722944,1571,4419,2.8128580521960536
752568224206688256,2302,5560,2.415291051259774
752519690950500352,3465,7430,2.144300144300144
752334515931054080,1100,3846,3.4963636363636366
752173152931807232,1856,6013,3.2397629310344827
751950017322246144,932,3093,3.3186695278969958
751937170840121344,1347,5237,3.8878990348923534
751830394383790080,1965,5855,2.9796437659033077
751793661361422336,2924,5877,2.0099179206566347
751598357617971201,3064,7991,2.6080287206266317
751583847268179968,1116,4433,3.9722222222222223
751538714308972544,1275,5078,3.982745098039216
751456908746354688,1010,3249,3.216831683168317
751251247299190784,5926,12624,2.130273371582855
751205363882532864,1836,6380,3.474945533769063
751132876104687617,1309,5111,3.904507257448434
750868782890057730,1379,4831,3.5032632342277013
750719632563142656,5087,13288,2.6121486141144095
750506206503038976,1151,4474,3.8870547350130322
750429297815552001,4314,13278,3.0778859527121
750383411068534784,1156,4593,3.9731833910034604
750381685133418496,28,705,25.178571428571427
750147208377409536,968,3127,3.230371900826446
750132105863102464,1303,3645,2.7973906369915578
750117059602808832,1324,4364,3.29607250755287
750101899009982464,852,3060,3.591549295774648
750086836815486976,540,2186,4.048148148148148
750071704093859840,3368,7895,2.344121140142518
750056684286914561,901,3183,3.532741398446171
750041628174217216,624,3207,5.139423076923077
750026558547456000,795,2735,3.440251572327044
750011400160841729,909,3263,3.58965896589659
749996283729883136,823,3088,3.7521263669501823
749981277374128128,2481,5159,2.0794034663442162
749774190421639168,1324,4686,3.539274924471299
749417653287129088,1654,6149,3.717654171704958
749403093750648834,539,2642,4.901669758812616
749395845976588288,3460,8627,2.493352601156069
749317047558017024,2245,5535,2.4654788418708242
749075273010798592,2084,5788,2.777351247600768
749064354620928000,1535,4841,3.153745928338762
749036806121881602,798,3112,3.899749373433584
748977405889503236,3409,10840,3.179818128483426
748932637671223296,2269,5852,2.5791097399735565
748705597323898880,956,2792,2.920502092050209
748699167502000129,1598,4776,2.9887359198998746
748692773788876800,1338,4270,3.1913303437967113
748575535303884801,1985,6118,3.0821158690176325
748568946752774144,671,2208,3.290611028315946
748346686624440324,1230,5251,4.269105691056911
748337862848962560,4134,7694,1.861151427189163
748324050481647620,765,3698,4.833986928104575
748307329658011649,715,3691,5.162237762237762
748220828303695873,7847,14238,1.8144513826940232
747963614829678593,2154,5807,2.6959145775301763
747933425676525569,2554,6636,2.5982772122161317
747885874273214464,981,2964,3.021406727828746
747844099428986880,750,2835,3.78
747816857231626240,1169,4882,4.1762189905902485
747651430853525504,157,1401,8.92356687898089
747648653817413632,5890,12974,2.202716468590832
747600769478692864,555,2342,4.21981981981982
747594051852075008,1058,3700,3.497164461247637
747512671126323200,1619,5575,3.443483631871526
747461612269887489,1045,3898,3.7301435406698564
747439450712596480,1922,5454,2.837669094693028
747219827526344708,1579,5285,3.3470550981633944
747204161125646336,926,3389,3.659827213822894
747103485104099331,3975,9609,2.4173584905660377
746906459439529985,298,2908,9.758389261744966
746872823977771008,2138,6014,2.812909260991581
746818907684614144,1747,5337,3.0549513451631367
746790600704425984,1610,4899,3.0428571428571427
746757706116112384,3928,9617,2.4483197556008145
746726898085036033,1805,6074,3.3650969529085875
746542875601690625,1884,5063,2.6873673036093417
746507379341139972,1085,4682,4.315207373271889
746369468511756288,1634,6202,3.795593635250918
746131877086527488,2209,6934,3.138976912630149
746056683365994496,812,3567,4.392857142857143
745789745784041472,1070,4046,3.7813084112149533
745712589599014916,2340,7037,3.0072649572649572
745433870967832576,2547,7107,2.790341578327444
745422732645535745,2444,8600,3.5188216039279867
745314880350101504,2763,7222,2.613825551936301
745074613265149952,3518,7871,2.2373507674815234
745057283344719872,2273,7277,3.20149582050154
744995568523612160,624,2974,4.766025641025641
744971049620602880,2699,7910,2.930715079659133
744709971296780288,1567,5635,3.5960433950223356
744334592493166593,2120,6813,3.2136792452830187
744234799360020481,78210,156972,2.0070579209819717
744223424764059648,367,1671,4.553133514986376
743980027717509120,1097,4187,3.8167730173199637
743895849529389061,963,3653,3.7933541017653165
743609206067040256,1383,4490,3.2465654374548083
743595368194129920,6556,18454,2.8148261134838317
743545585370791937,944,3533,3.742584745762712
743510151680958465,3731,7938,2.127579737335835
743253157753532416,1229,4239,3.449145646867372
743222593470234624,1905,6230,3.270341207349081
743210557239623680,1368,3846,2.81140350877193
742534281772302336,3583,7082,1.976555958693832
742528092657332225,1984,4434,2.2348790322580645
742465774154047488,3912,7274,1.8594069529652353
742423170473463808,3784,9840,2.6004228329809727
742385895052087300,1973,6820,3.4566649771920934
742161199639494656,1380,4351,3.152898550724638
742150209887731712,1555,5144,3.3080385852090033
741793263812808706,1513,4546,3.004626569729015
741743634094141440,2762,8181,2.9619840695148443
741438259667034112,839,3685,4.392133492252682
741303864243200000,3212,8793,2.737546699875467
741099773336379392,5526,10021,1.8134274339486065
741067306818797568,3106,9525,3.066645202833226
740995100998766593,2752,6385,2.3201308139534884
740711788199743490,940,3411,3.6287234042553194
740699697422163968,787,2859,3.6327827191867854
740676976021798912,6830,18210,2.666178623718887
740373189193256964,13328,35016,2.627250900360144
740365076218183684,431,2465,5.719257540603248
740359016048689152,869,3305,3.803222094361335
740214038584557568,1966,6698,3.4069175991861647
739979191639244800,5921,20003,3.3783144739064346
739932936087216128,1074,4061,3.781191806331471
739844404073074688,854,3811,4.462529274004684
739623569819336705,1353,3780,2.7937915742793793
739606147276148736,1658,5384,3.2472858866103738
739544079319588864,21280,39595,1.8606672932330828
739485634323156992,2926,7168,2.449760765550239
739238157791694849,57965,115912,1.9996894677822825
738891149612572673,6,111,18.5
738885046782832640,1142,3776,3.306479859894921
738883359779196928,792,3311,4.180555555555555
738537504001953792,1544,5096,3.300518134715026
738402415918125056,840,3249,3.867857142857143
738184450748633089,1206,4321,3.5829187396351574
738166403467907072,3356,8791,2.619487485101311
738156290900254721,646,2513,3.890092879256966
737826014890496000,1769,5276,2.9824759751271905
737800304142471168,3452,9987,2.8931054461181924
737678689543020544,1319,5045,3.8248673237300985
737445876994609152,4460,10267,2.302017937219731
737322739594330112,812,3615,4.451970443349754
737310737551491075,7430,14686,1.9765814266487214
736736130620620800,1732,4270,2.4653579676674364
736392552031657984,7372,17698,2.4007053716766142
736365877722001409,1248,3980,3.1891025641025643
736225175608430592,2782,8132,2.923076923076923
736010884653420544,2991,7890,2.637913741223671
735991953473572864,1151,3597,3.1251086012163336
735648611367784448,1104,4028,3.648550724637681
735635087207878657,2346,6172,2.630861040068201
735274964362878976,5033,13013,2.5855354659248957
735256018284875776,884,3335,3.77262443438914
735137028879360001,967,3130,3.2368148914167527
734912297295085568,525,2749,5.236190476190476
734787690684657664,6272,12536,1.9987244897959184
734776360183431168,544,2504,4.602941176470588
734559631394082816,395,1486,3.7620253164556963
733828123016450049,782,3573,4.569053708439898
733822306246479872,1018,3673,3.6080550098231825
733482008106668032,952,3142,3.3004201680672267
733460102733135873,1280,4197,3.27890625
733109485275860992,16854,50188,2.977809422095645
732732193018155009,536,2440,4.552238805970149
732726085725589504,887,3547,3.9988726042841036
732585889486888962,778,3659,4.703084832904884
732375214819057664,2509,8085,3.2223993622957354
732005617171337216,5400,14895,2.7583333333333333
731285275100512256,989,3487,3.525783619817998
731156023742988288,1265,3842,3.0371541501976282
730924654643314689,1967,6136,3.119471276054906
730573383004487680,2125,4901,2.3063529411764705
730427201120833536,1047,3484,3.3276026743075455
730211855403241472,1058,3807,3.5982986767485823
730196704625098752,1900,4849,2.5521052631578947
729854734790754305,1126,4027,3.5763765541740673
729838605770891264,381,1728,4.535433070866142
729823566028484608,1242,3968,3.1948470209339774
729463711119904772,2314,5788,2.501296456352636
729113531270991872,322,1880,5.838509316770186
728986383096946689,819,3142,3.8363858363858365
728760639972315136,1694,4680,2.7626918536009444
728751179681943552,679,2767,4.075110456553755
728653952833728512,1031,3303,3.20368574199806
728409960103686147,2000,4907,2.4535
728387165835677696,958,3688,3.849686847599165
728046963732717569,1195,4299,3.597489539748954
728035342121635841,1658,4561,2.750904704463209
728015554473250816,1102,4104,3.7241379310344827
727685679342333952,637,2952,4.634222919937206
727644517743104000,1744,5881,3.3721330275229358
727524757080539137,1215,4468,3.6773662551440327
727314416056803329,741,3335,4.5006747638326585
727286334147182592,808,3043,3.766089108910891
727175381690781696,1379,3901,2.828861493836113
727155742655025152,1329,3624,2.72686230248307
726935089318363137,2452,6869,2.8013866231647633
726887082820554753,1516,3834,2.529023746701847
726828223124897792,1001,3558,3.5544455544455547
726224900189511680,1143,4418,3.8652668416447944
725842289046749185,2664,7069,2.6535285285285286
725786712245440512,1364,4156,3.0469208211143695
725729321944506368,1776,5200,2.9279279279279278
725458796924002305,612,1407,2.299019607843137
724983749226668032,1307,3720,2.846212700841622
724771698126512129,636,2352,3.69811320754717
724405726123311104,1641,5260,3.2053625837903716
724049859469295616,1767,4316,2.4425580079230333
724046343203856385,555,2652,4.778378378378378
724004602748780546,1546,4168,2.6959896507115135
723912936180330496,1231,3876,3.148659626320065
723688335806480385,2933,7664,2.6130242072962835
723673163800948736,884,3009,3.4038461538461537
723179728551723008,1860,5293,2.845698924731183
722974582966214656,1558,4084,2.6213093709884467
722613351520608256,1629,4967,3.049109883364027
721503162398597120,1840,4613,2.5070652173913044
721001180231503872,608,2516,4.1381578947368425
720785406564900865,763,3109,4.074705111402359
720775346191278080,662,2465,3.7235649546827796
720415127506415616,1494,4122,2.7590361445783134
720389942216527872,2497,6362,2.5478574289146976
720340705894408192,972,2871,2.9537037037037037
720059472081784833,1112,3863,3.4739208633093526
720043174954147842,1998,4894,2.4494494494494496
719991154352222208,1732,4827,2.7869515011547343
719704490224398336,1426,4530,3.17671809256662
719551379208073216,1901,5051,2.657022619673856
719367763014393856,740,2795,3.777027027027027
719339463458033665,1229,4420,3.596419853539463
719332531645071360,949,3418,3.601685985247629
718971898235854848,1072,3476,3.2425373134328357
718939241951195136,1752,5238,2.98972602739726
718631497683582976,8013,18816,2.348184200673905
718613305783398402,479,2428,5.068893528183716
718540630683709445,1012,2446,2.41699604743083
718460005985447936,523,2695,5.1529636711281075
718454725339934721,1502,4840,3.22237017310253
718246886998687744,501,1921,3.834331337325349
718234618122661888,990,3856,3.894949494949495
717841801130979328,603,2461,4.081260364842454
717790033953034240,1109,2872,2.5897204688908926
717537687239008257,1848,5770,3.1222943722943723
717428917016076293,451,1616,3.5831485587583147
717421804990701568,843,3155,3.7425860023724793
717047459982213120,1924,6276,3.261954261954262
717009362452090881,961,3246,3.3777315296566077
716802964044845056,1168,4274,3.6592465753424657
716791146589110272,1569,8126,5.1790949649458256
716730379797970944,424,1230,2.900943396226415
716447146686459905,5847,13037,2.2296904395416455
716439118184652801,207,2371,11.454106280193237
716285507865542656,1057,2758,2.609271523178808
716080869887381504,1900,6729,3.541578947368421
715928423106027520,876,3190,3.641552511415525
715758151270801409,1434,3715,2.590655509065551
715733265223708672,1680,4643,2.7636904761904764
715704790270025728,562,2793,4.969750889679715
715696743237730304,1283,3898,3.0381917381137957
715680795826982913,1610,4301,2.6714285714285713
715360349751484417,1564,5460,3.4910485933503836
715342466308784130,688,3036,4.412790697674419
715220193576927233,647,2417,3.7357032457496135
715200624753819648,1877,5127,2.731486414491209
715009755312439296,1222,4152,3.397708674304419
714982300363173890,1032,3723,3.6075581395348837
714962719905021952,4252,7329,1.7236594543744121
714957620017307648,1403,4117,2.9344262295081966
714631576617938945,994,3279,3.2987927565392354
714606013974974464,925,3626,3.92
714485234495041536,1123,2682,2.3882457702582367
714258258790387713,715,3034,4.243356643356643
714251586676113411,830,3278,3.9493975903614458
714214115368108032,870,2271,2.610344827586207
714141408463036416,1395,4304,3.085304659498208
713919462244790272,784,3294,4.201530612244898
713909862279876608,534,1903,3.5636704119850187
713900603437621249,740,2837,3.8337837837837836
713761197720473600,1373,4865,3.543335761107065
713411074226274305,1293,4429,3.4253673627223513
713177543487135744,2824,7205,2.5513456090651556
713175907180089344,1469,4450,3.02927161334241
712809025985978368,6678,18512,2.7720874513327343
712717840512598017,4969,12321,2.4795733547997587
712668654853337088,1210,4169,3.4454545454545453
712438159032893441,1558,5320,3.4146341463414633
712309440758808576,25,242,9.68
712097430750289920,1028,3779,3.6760700389105057
712092745624633345,883,2941,3.330690826727067
712085617388212225,484,3265,6.7458677685950414
712065007010385924,621,2266,3.6489533011272144
711968124745228288,2293,8053,3.511993022241605
711743778164514816,978,2835,2.8987730061349692
711732680602345472,4100,8831,2.15390243902439
711694788429553666,18285,32817,1.7947497949138638
711652651650457602,909,3850,4.235423542354235
711363825979756544,1133,3648,3.2197705207413945
711306686208872448,732,3313,4.525956284153006
711008018775851008,611,2993,4.898527004909984
710997087345876993,1378,4561,3.3098693759071116
710844581445812225,687,2543,3.7016011644832605
710833117892898816,533,2679,5.026266416510319
710658690886586372,556,2311,4.156474820143885
710609963652087808,2376,4791,2.0164141414141414
710588934686908417,1862,4528,2.4317937701396346
710296729921429505,734,2375,3.2356948228882834
710283270106132480,517,2145,4.148936170212766
710272297844797440,1244,4526,3.6382636655948555
710269109699739648,1118,2390,2.137745974955277
710153181850935296,884,2906,3.2873303167420813
710140971284037632,874,2759,3.15675057208238
710117014656950272,1989,5496,2.7631975867269984
709918798883774466,1078,3478,3.226345083487941
709901256215666688,99,668,6.747474747474747
709852847387627521,1200,3521,2.9341666666666666
709566166965075968,1205,3550,2.9460580912863072
709556954897764353,1069,3293,3.08044901777362
709519240576036864,236,1493,6.326271186440678
709449600415961088,568,2227,3.920774647887324
709409458133323776,684,2618,3.827485380116959
709225125749587968,571,2404,4.21015761821366
709207347839836162,5792,12546,2.1660911602209945
709198395643068416,641,2427,3.786271450858034
709179584944730112,665,2004,3.013533834586466
709158332880297985,413,2033,4.9225181598062955
709042156699303936,1628,4740,2.9115479115479115
708853462201716736,657,1798,2.736681887366819
708845821941387268,897,2986,3.3288740245261983
708834316713893888,497,1684,3.3883299798792756
708810915978854401,6912,16473,2.3832465277777777
708738143638450176,807,2742,3.3977695167286246
708711088997666817,718,2543,3.5417827298050137
708479650088034305,677,2549,3.765140324963072
708469915515297792,810,3093,3.8185185185185184
708400866336894977,10069,15987,1.5877445625186215
708356463048204288,1315,3579,2.721673003802281
708349470027751425,738,2343,3.1747967479674797
708149363256774660,1546,4279,2.7677878395860285
708130923141795840,849,3389,3.9917550058892814
708119489313951744,978,2687,2.7474437627811863
708109389455101952,547,1946,3.5575868372943327
708026248782585858,1927,4384,2.275038920601972
707995814724026368,1120,3131,2.7955357142857142
707983188426153984,2,51,25.5
707969809498152960,962,2701,2.8076923076923075
707776935007539200,953,3284,3.445960125918153
707741517457260545,614,2489,4.0537459283387625
707738799544082433,2458,4080,1.6598860862489828
707693576495472641,992,3417,3.444556451612903
707629649552134146,874,2574,2.945080091533181
707610948723478529,6351,16988,2.6748543536450953
707420581654872064,697,2278,3.268292682926829
707411934438625280,597,2299,3.8509212730318256
707387676719185920,1287,3497,2.717171717171717
707377100785885184,1087,3278,3.015639374425023
707315916783140866,637,2474,3.8838304552590266
707297311098011648,783,2771,3.5389527458492975
707059547140169728,671,2594,3.865871833084948
707038192327901184,790,2186,2.767088607594937
707021089608753152,1357,4079,3.0058953574060427
707014260413456384,596,2317,3.8875838926174495
706904523814649856,7847,14578,1.8577800433286606
706901761596989440,591,2062,3.489001692047377
706681918348251136,972,3303,3.3981481481481484
706644897839910912,1087,2576,2.3698252069917203
706593038911545345,630,2155,3.4206349206349205
706538006853918722,1424,3475,2.440308988764045
706516534877929472,1030,3104,3.013592233009709
706346369204748288,926,3450,3.7257019438444923
706310011488698368,7914,21332,2.695476370988122
706291001778950144,476,1699,3.569327731092437
706265994973601792,934,2739,2.9325481798715205
706169069255446529,2213,3903,1.763669227293267
706166467411222528,1599,5164,3.2295184490306443
706153300320784384,383,1485,3.877284595300261
705975130514706432,732,3104,4.240437158469946
705970349788291072,893,3168,3.547592385218365
705898680587526145,549,2363,4.304189435336976
705786532653883392,519,1941,3.739884393063584
705591895322394625,1151,3167,2.751520417028671
705475953783398401,914,2960,3.238512035010941
705442520700944385,1622,4429,2.7305795314426633
705428427625635840,1684,3817,2.266627078384798
705239209544720384,747,3008,4.026773761713521
705223444686888960,798,2592,3.2481203007518795
705102439679201280,517,2148,4.154738878143133
705066031337840642,618,2182,3.530744336569579
704871453724954624,1114,4275,3.8375224416517058
704859558691414016,540,2256,4.177777777777778
704847917308362754,1526,5081,3.3296199213630406
704819833553219584,988,2648,2.6801619433198383
704761120771465216,2912,6636,2.2788461538461537
704499785726889984,1014,2928,2.8875739644970415
704491224099647488,78,754,9.666666666666666
704480331685040129,1062,3394,3.1958568738229753
704364645503647744,3550,8007,2.255492957746479
704347321748819968,351,1580,4.501424501424501
704134088924532736,458,1506,3.2882096069868996
704113298707505153,571,1850,3.2399299474605954
704054845121142784,915,2926,3.197814207650273
703774238772166656,460,1841,4.002173913043478
703769065844768768,1141,3280,2.8746713409290097
703631701117943808,679,2584,3.8055964653902796
703611486317502464,1526,3862,2.530799475753604
703425003149250560,1361,3812,2.8008817046289494
703407252292673536,694,2449,3.5288184438040346
703382836347330562,1145,3517,3.0716157205240173
703356393781329922,383,1919,5.010443864229765
703268521220972544,548,1974,3.602189781021898
703079050210877440,3080,7398,2.401948051948052
703041949650034688,12497,26371,2.110186444746739
702932127499816960,728,2587,3.5535714285714284
702899151802126337,452,1615,3.5730088495575223
702684942141153280,1075,3227,3.001860465116279
702671118226825216,556,2204,3.964028776978417
702598099714314240,3431,12237,3.5665986592830077
702539513671897089,961,2886,3.0031217481789803
702332542343577600,1547,3190,2.062055591467356
702321140488925184,1043,3275,3.139980824544583
702276748847800320,764,2466,3.2277486910994764
702217446468493312,1334,4782,3.5847076461769114
701981390485725185,990,3454,3.488888888888889
701952816642965504,1022,3848,3.7651663405088063
701889187134500865,1388,3555,2.5612391930835736
701805642395348998,1676,3423,2.04236276849642
701601587219795968,452,2090,4.623893805309734
701570477911896070,923,2819,3.0541711809317444
701545186879471618,610,2664,4.367213114754098
701214700881756160,5097,12219,2.3972925250147146
700890391244103680,566,2212,3.908127208480565
700864154249383937,621,2597,4.181964573268921
700847567345688576,501,2461,4.912175648702595
700796979434098688,940,2443,2.598936170212766
700747788515020802,9326,22855,2.4506755307741797
700518061187723268,796,2620,3.291457286432161
700505138482569216,573,2295,4.005235602094241
700462010979500032,1785,4134,2.315966386554622
700167517596164096,734,2634,3.5885558583106265
700151421916807169,673,2237,3.323922734026746
700143752053182464,2719,7537,2.771974990805443
700062718104104960,690,2656,3.8492753623188407
700029284593901568,584,2078,3.558219178082192
700002074055016451,1342,3329,2.4806259314456036
699801817392291840,956,3068,3.209205020920502
699788877217865730,508,2237,4.403543307086614
699779630832685056,1230,2747,2.2333333333333334
699775878809702401,604,1966,3.2549668874172184
699691744225525762,4612,10289,2.230919340849957
699446877801091073,2613,5959,2.2805204745503254
699434518667751424,515,2169,4.211650485436893
699423671849451520,326,1368,4.196319018404908
699413908797464576,624,2083,3.3381410256410255
699370870310113280,444,1892,4.261261261261262
699323444782047232,861,3160,3.670150987224158
699088579889332224,633,2252,3.557661927330174
699079609774645248,655,2458,3.7526717557251907
699072405256409088,1194,2988,2.5025125628140703
699060279947165696,1800,3763,2.0905555555555555
699036661657767936,1200,2612,2.1766666666666667
698989035503689728,972,3350,3.4465020576131686
698953797952008193,898,2691,2.9966592427616927
698907974262222848,625,2550,4.08
698710712454139905,682,2470,3.621700879765396
698703483621523456,379,1448,3.820580474934037
698635131305795584,339,1299,3.831858407079646
698549713696649216,624,2334,3.7403846153846154
698355670425473025,449,1864,4.151447661469933
698342080612007937,953,2270,2.3819517313746066
698262614669991936,2001,4760,2.3788105947026486
698195409219559425,5969,16773,2.810018428547495
698178924120031232,737,2816,3.8208955223880596
697995514407682048,332,1520,4.578313253012048
697990423684476929,1299,3296,2.537336412625096
697943111201378304,682,2396,3.5131964809384164
697881462549430272,1181,3017,2.554614733276884
697630435728322560,541,1748,3.2310536044362292
697616773278015490,1014,3176,3.1321499013806706
697596423848730625,1261,3026,2.3996827914353687
697575480820686848,498,2042,4.100401606425703
697516214579523584,1116,2061,1.846774193548387
697482927769255936,674,2420,3.5905044510385755
697463031882764288,1398,3429,2.4527896995708156
697270446429966336,1877,4698,2.5029302077783697
697259378236399616,1004,3302,3.2888446215139444
697255105972801536,1165,3039,2.6085836909871243
697242256848379904,670,2520,3.7611940298507465
696900204696625153,1019,3184,3.124631992149166
696894894812565505,675,2345,3.474074074074074
696886256886657024,1804,4872,2.7006651884700665
696877980375769088,711,2440,3.4317862165963433
696754882863349760,361,1482,4.105263157894737
696744641916489729,939,2065,2.1991480298189563
696713835009417216,653,2371,3.6309341500765697
696518437233913856,1705,3919,2.2985337243401758
696490539101908992,141,1221,8.659574468085106
696488710901260288,1019,2540,2.492639842983317
696405997980676096,1155,3211,2.78008658008658
696100768806522880,654,1938,2.963302752293578
695816827381944320,1168,3023,2.5881849315068495
695794761660297217,768,3163,4.118489583333333
695767669421768709,747,1868,2.500669344042838
695629776980148225,2099,4563,2.1738923296808004
695446424020918272,1810,4402,2.4320441988950274
695409464418041856,3574,8671,2.4261331841074427
695314793360662529,1453,3633,2.500344115622849
695095422348574720,613,2636,4.300163132137031
695074328191332352,1099,2849,2.5923566878980893
695064344191721472,591,1606,2.7174280879864634
695051054296211456,787,2666,3.3875476493011436
694925794720792577,916,2699,2.9465065502183405
694905863685980160,938,2758,2.9402985074626864
694669722378485760,14398,35845,2.489581886373107
694356675654983680,288,1504,5.222222222222222
694352839993344000,616,2043,3.3165584415584415
694342028726001664,482,1578,3.2738589211618256
694329668942569472,501,2014,4.0199600798403194
694206574471057408,2032,4161,2.0477362204724407
694183373896572928,924,2951,3.1937229437229435
694001791655137281,1024,3412,3.33203125
693993230313091072,402,1881,4.67910447761194
693942351086120961,369,1746,4.7317073170731705
693647888581312512,585,2689,4.596581196581196
693644216740769793,123,1346,10.94308943089431
693642232151285760,411,2542,6.184914841849149
693629975228977152,794,2448,3.0831234256926954
693622659251335168,375,1543,4.1146666666666665
693590843962331137,1956,5062,2.587934560327198
693582294167244802,253,1648,6.513833992094861
693486665285931008,635,1783,2.8078740157480313
693280720173801472,1235,3348,2.710931174089069
693267061318012928,811,2378,2.9321824907521576
693262851218264065,498,2219,4.455823293172691
693231807727280129,733,2872,3.918144611186903
693155686491000832,3208,7886,2.458229426433915
693109034023534592,612,1721,2.8120915032679736
693095443459342336,463,1862,4.021598272138229
692919143163629568,753,2679,3.557768924302789
692905862751522816,865,2432,2.8115606936416184
692901601640583168,601,1773,2.950083194675541
692894228850999298,809,2273,2.8096415327564896
692828166163931137,881,2879,3.267877412031782
692752401762250755,3639,6830,1.8768892552899148
692568918515392513,1535,4367,2.8449511400651466
692535307825213440,1365,3183,2.331868131868132
692530551048294401,416,1836,4.413461538461538
692423280028966913,227,1485,6.541850220264317
692417313023332352,3470,9365,2.6988472622478388
692187005137076224,819,2532,3.0915750915750917
692158366030913536,790,2152,2.7240506329113923
692142790915014657,394,1653,4.195431472081219
692041934689402880,1273,3407,2.676355066771406
692017291282812928,957,2884,3.013584117032393
691820333922455552,1663,3965,2.3842453397474443
691793053716221953,4228,8151,1.9278618732261117
691756958957883396,1003,2869,2.860418743768694
691675652215414786,509,1962,3.8546168958742633
691483041324204033,564,2400,4.25531914893617
691459709405118465,1138,4055,3.563268892794376
